objid,ra,dec,ug,gr,ri,iz,dered_g,specobjid,specClass,z
587727225690390757,0.53912258,-10.41930189,0.986191,0.345743,0.199005,0.025244,17.555347,183182687836569600,2,0.045912
587727225690325040,0.4884908,-10.52148716,1.056477,1.153883,0.530504,0.324787,18.863918,183182687933038592,2,0.251586
587727225690128575,0.05869896,-10.47942724,1.929836,0.93693,0.414166,0.364667,16.973669,183182688016924672,2,0.075436
587727225690456143,0.68911194,-10.57485429,1.651804,0.80315,0.36095,0.279388,17.907728,183182687777849344,2,0.05864
587727225690456202,0.80781172,-10.45125437,1.078344,0.465858,0.251781,0.220854,16.82176,183464155049623552,2,0.030203
587727225690325058,0.51231967,-10.51055845,0.637875,0.516945,0.40804,0.208279,16.647139,183182687987564544,2,0.102782
587727225690325068,0.37762971,-10.45392368,1.231508,0.760605,0.438892,0.08826,17.277594,183182687949815808,2,0.103306
587727225690521710,0.92187258,-10.46949569,0.590961,0.483166,0.357386,0.107937,19.381107,183464155058012160,2,0.203752
587727225690521721,0.93401156,-10.48185274,1.420147,0.776356,0.41338,0.361235,17.861729,183182687618465792,2,0.107259
587727225690652778,1.15421643,-10.53608558,1.869059,0.794012,0.385799,0.255688,18.368841,183182687635243008,2,0.076816
587727225690587284,1.02629421,-10.47775051,1.246881,0.92012,0.436117,0.294029,18.787252,183464155020263424,2,0.184071
587727225690587238,0.97630499,-10.48604012,1.677391,1.171326,0.469492,0.383614,18.676998,183464155045429248,2,0.151182
587727225690587264,1.07553143,-10.4629508,1.598061,0.763348,0.395352,0.37919,17.040859,183464155041234944,2,0.07671
587727225690652774,1.1532277,-10.44682919,1.338995,0.720516,0.360975,0.281538,17.639576,183464154856685568,2,0.077217
587727225690718350,1.29428796,-10.49107457,1.491489,0.807589,0.424806,0.316842,17.066051,183464154839908352,2,0.078065
587727225690718356,1.29608467,-10.4964272,0.994299,0.50333,0.463152,0.081444,17.34461,183182687610077184,2,0.075063
587727225690718413,1.38104557,-10.48283112,1.170588,0.526461,0.342974,0.209429,17.360064,183182687433916416,2,0.056616
587727225690718456,1.33284243,-10.43189656,1.51721,0.620493,0.322241,0.305666,17.920382,183464154860879872,2,0.077216
587727225690783834,1.53667913,-10.47558778,0.723948,0.457626,0.41979,0.076139,18.276239,183464154894434304,2,0.076516
587727225690783930,1.53243323,-10.42146805,1.203371,0.835886,0.37932,0.250992,18.341976,183182687438110720,2,0.219629
587727225690718395,1.33431662,-10.43866282,1.110548,0.486376,0.323507,0.199482,17.79537,183182687509413888,2,0.097202
587727225690718396,1.33646346,-10.46952118,0.974213,0.44326,0.314526,0.124716,17.10742,183464154877657088,2,0.076842
587727225690980444,2.0314248,-10.56820824,0.290335,4.537582E-3,-0.092764,-0.058815,18.81353,183464154563084288,1,-8.68559E-5
587727225690980432,2.01133429,-10.6126891,0.961273,0.351688,0.254536,0.109388,17.642027,183464154508558336,2,0.054994
587727225690849519,1.67909698,-10.59276576,0.865702,0.356188,0.247002,-0.111378,17.813847,183464154718273536,2,0.038613
587727225691177037,2.38730785,-10.50847183,1.512533,0.95224,0.45331,0.430149,18.096685,183464154353369088,2,0.103956
587727225690849349,1.6583697,-10.51840314,1.096874,0.442621,0.285452,0.119621,17.665417,183464154735050752,2,0.06415
587727225691242623,2.5438596,-10.47662035,1.846151,0.894115,0.425919,0.282053,17.992802,183464154395312128,2,0.105045
587727225691111479,2.26892557,-10.57463972,-0.028498,7.461548E-3,0.193031,-0.025145,17.63401,183464154420477952,3,0.240768
587727225691176991,2.41766565,-10.41742651,0.984838,0.470171,0.219971,0.235369,16.472397,183464154349174784,2,0.018074
587727225691242618,2.53379413,-10.53443886,1.811396,0.868965,0.408348,0.316456,17.63678,183464154332397568,2,0.076714
587727225691177028,2.36539428,-10.45002469,0.855827,0.370382,0.288151,0.16131,17.630022,183464154433060864,2,0.067736
587727225691177072,2.43717467,-10.54160522,1.559248,0.874226,0.408075,0.334223,18.087969,183464154361757696,2,0.107296
587727225691242685,2.64161251,-10.55599163,1.253273,0.195202,0.07589,-0.052576,19.00256,183464154152042496,1,-7.0417E-4
587727226227261512,0.56969499,-10.05885335,1.460154,0.904881,0.451975,0.285603,18.462875,183182687832375296,2,0.174181
587727226227261490,0.53534231,-10.07444844,2.181725,1.185144,0.449892,0.399075,18.432655,183182687828180992,2,0.174434
587727225691242651,2.58434775,-10.51642807,0.214283,0.218302,0.308149,0.031725,19.469902,183464154177208320,3,1.74243
587727225691242658,2.58819842,-10.42950226,0.318901,0.178663,0.274952,0.028172,20.045593,183464154156236800,3,1.60662
587727225691046061,2.16890061,-10.45277691,1.254982,0.580263,0.368057,0.22713,16.956055,183464154558889984,2,0.07913
587727225691177054,2.41531501,-10.51567364,1.932518,0.98658,0.403468,0.379163,17.151314,183464154336591872,2,0.106431
587727226227327040,0.72016849,-10.14107628,1.744074,0.929211,0.476738,0.400188,17.922766,183464155016069120,2,0.120519
587727225691177077,2.44987183,-10.47680751,1.855848,0.952507,0.39784,0.357303,16.973598,183464154344980480,2,0.106831
587727226227327044,0.73666134,-10.05924974,1.872532,0.885717,0.456278,0.248388,17.971201,183182687811403776,2,0.07663
587727226227195977,0.37742648,-9.98223493,1.67828,0.96678,0.39732,0.35046,17.82196,183182689472348160,2,0.111924
587727225691046068,2.18343205,-10.57386607,1.156542,0.480547,0.367802,0.034504,17.938633,183464154495975424,2,0.088396
587727226227327047,0.7499774,-10.01688255,1.487782,0.69771,0.384691,0.287638,17.888615,183182687823986688,2,0.114133
587727226227195979,0.37644358,-10.13400418,0.974655,0.458071,0.358503,0.124908,17.645082,183182687995953152,2,0.114497
587727226227261516,0.58147831,-10.01987533,1.499842,0.957901,0.43391,0.416159,18.286577,183182687844958208,2,0.114097
587727226227064958,0.15718607,-10.12307744,1.189529,0.559916,0.35301,0.210161,17.929745,183182688079839232,6,-5.71032E-3
587727226227327058,0.7736096,-10.0502681,1.223396,0.656616,0.36981,0.28257,17.773882,183464155007680512,2,0.120825
587727226227327015,0.67954061,-10.01089181,2.054625,0.940029,0.423389,0.348438,18.29937,183182687815598080,2,0.106714
587727226227195926,0.4563584,-10.047724,-0.019726,0.173897,0.026747,0.519716,18.985863,183182687979175936,3,0.357771
587727226227130437,0.29646407,-10.03215632,1.440712,0.718008,0.458593,0.279207,18.412878,183182688071450624,2,0.048921
587727226227327071,0.81669954,-9.99771414,-0.017502,0.210384,0.174648,-0.059683,19.578625,183182687672991744,3,1.42797
587727226227589227,1.36620607,-10.02971173,1.659739,0.809368,0.398724,0.267187,18.208225,183182687501025280,2,0.069536
587727226227523587,1.14173338,-10.08123994,0.168289,0.181839,-0.175919,4.657745E-3,18.30792,183464154886045696,3,1.01923
587727226227523634,1.18662196,-10.12352075,1.509312,0.835413,0.425137,0.286469,17.628347,183464154865074176,2,0.076406
587727226227523752,1.20168282,-10.03153463,0.466703,0.031502,-0.142574,0.191648,19.060219,183464155368390656,3,0.888397
587727226227392604,0.84013653,-9.98328626,1.95877,0.920794,0.405233,0.33506,15.885438,183182689837252608,2,0.076713
587727226227458161,1.01245615,-10.04399151,2.019176,0.836454,0.40282,0.300442,16.652182,183182687660408832,2,0.061804
587727226227458165,1.02333826,-10.11322063,1.316706,0.735975,0.406855,0.293364,17.7967,183464155024457728,2,0.087763
587727226227458212,1.10738993,-9.98178641,1.398897,0.896425,0.462574,0.306772,17.23913,183182689849835520,2,0.111875
587727226227458229,1.1293829,-10.15383722,0.680775,0.189819,0.260229,0.25959,18.956141,183464154881851392,3,0.452013
587727226227523703,1.27941451,-10.16908869,-0.130026,0.36809,-0.011629,-0.039373,19.184479,183464154844102656,3,1.29535
587727226227654761,1.56047143,-10.10076644,1.662079,0.761614,0.426641,0.345907,17.282,183182687471665152,2,0.05503
587727226227654772,1.58236342,-10.09217192,1.671324,0.951975,0.422455,0.310036,18.599787,183182687475859456,2,0.106574
587727226227523734,1.16386368,-10.15267032,0.145279,-1.178741E-3,0.598017,-0.883005,19.462746,183182687597494272,2,0.10847
587727226227589257,1.40968808,-10.03899298,1.779451,1.071901,0.565296,0.389372,18.371252,183182687442305024,2,0.162272
587727226227458180,1.04359529,-10.02171303,1.671175,0.790195,0.444643,0.309152,16.901766,183464155213201408,2,0.067664
587727226227720282,1.58884293,-10.07020543,1.482588,0.842773,0.42581,0.274578,18.216875,183464154684719104,2,0.106219
587727226227523730,1.15677924,-10.11528017,1.155783,0.475544,0.243008,0.070021,17.695402,183464154827325440,2,0.076787
587727226227654676,1.48294334,-10.03709153,-0.427715,-0.459417,-0.384682,-0.325335,17.557184,183182687496830976,1,1.63299E-3
587727226227654732,1.48504922,-10.08564882,2.118673,1.207178,0.4529,0.346128,18.395384,183182687463276544,2,0.173946
587727226227720287,1.59891716,-10.06251768,1.621031,0.924191,0.478107,0.340847,18.17794,183182687480053760,2,0.105774
587727226227982451,2.34021452,-9.99698127,0.282824,0.072872,0.205891,-0.231451,19.06661,183464155884290048,3,1.53521
587727226227589212,1.3355598,-10.15925758,1.849857,1.129467,0.456228,0.310467,18.146114,183464154823131136,2,0.19562
587727226227392648,0.91355238,-10.05310124,1.645296,1.313335,0.492685,0.359512,19.045589,183182687652020224,2,0.216978
587727226227982522,2.33014155,-10.13083355,1.247158,1.713064,0.348728,0.136255,19.203136,183464154475003904,2,0.107119
587727226228113466,2.49945526,-10.19506034,1.098974,0.512085,0.320116,0.182831,17.377302,183464154378534912,2,0.067296
587727226227982468,2.2602524,-9.99620692,2.046587,1.195457,0.433697,0.264572,18.693127,183464155909455872,2,0.208639
587727226227982474,2.2766019,-10.06230259,1.805874,0.87417,0.454536,0.347739,17.431196,183464154449838080,2,0.083514
587727226228113481,2.55216098,-10.11627247,1.593946,0.7118,0.391826,0.255903,17.077806,183745617091100672,2,0.067454
587727226228113485,2.55928291,-10.14598146,1.878815,0.866249,0.418408,0.320399,16.845379,183464154365952000,2,0.067388
587727226227654787,1.48814871,-10.09952453,1.141502,0.660215,0.362061,0.227558,18.208557,183464154831519744,2,0.174224
587727226228179046,2.68662586,-10.04901869,1.765478,0.892637,0.373564,0.359144,18.515898,183464156077228032,2,0.084224
587727226227982479,2.28502666,-10.03443141,0.918066,0.256231,0.106342,-0.029486,18.408558,183464155875901440,1,-4.53223E-4
587727226227916903,2.07002535,-10.12712558,1.0681,0.474411,0.338806,0.160729,16.761452,183464154533724160,2,0.063661
587727226227916945,2.1633268,-10.04938313,1.171131,0.606743,0.351038,0.183157,18.347084,183464154529529856,2,0.160807
587727226228047964,2.34984061,-10.08610385,1.931776,0.984861,0.392388,0.34998,17.20916,183464154466615296,2,0.106858
587727226228047973,2.36088669,-10.09994698,1.885534,0.988165,0.411242,0.329874,18.053919,183464154428866560,2,0.10952
587727226228047981,2.38351461,-10.13834131,1.944777,0.997412,0.42029,0.348804,16.320484,183464154470809600,2,0.106071
587727226228113437,2.57297575,-10.04414496,0.091585,-0.010107,0.276852,0.04637,19.128735,183745617145626624,3,1.81954
587727226227917014,2.18615926,-10.04176407,1.247252,1.417183,0.583223,0.377962,19.377563,183464155859124224,2,0.285685
587727226228113453,2.6246558,-10.19599067,-0.109451,0.019453,0.257425,0.041418,19.037729,183745617086906368,3,1.75181
587727226228048040,2.42077254,-10.1381872,1.583496,0.905436,0.39649,0.317184,17.446083,183464154399506432,2,0.106861
587727226227654701,1.57614451,-10.10185386,0.348749,0.010479,-0.061787,0.042097,18.345419,183464154659553280,3,0.718503
587727226227785819,1.78818586,-9.98613345,1.804764,0.930666,0.403101,0.302976,17.495329,183464155737489408,2,0.089435
587727226763935842,0.08037009,-9.63200683,0.9998,0.353983,0.256792,0.162802,17.714874,183182689367490560,2,0.076912
587727226763935873,0.15361831,-9.69861043,1.787043,1.146614,0.434181,0.313486,18.612947,183182689405239296,2,0.169001
587727226763935989,0.16829032,-9.67283007,0.892023,0.419878,0.248795,0.055597,17.622766,183182689371684864,2,0.026855
587727226227785828,1.7974949,-10.00281928,1.105137,0.435154,0.223341,0.055023,18.04891,183464155720712192,2,0.064201
587727226763870340,0.02984014,-9.72775337,-0.206522,-0.467712,-0.292717,-0.854057,19.430054,183182689426210816,1,-1.98247E-4
587727226764001349,0.27416095,-9.71133642,1.640528,1.368366,0.503902,0.334328,18.80467,183182689505902592,2,0.21351
587727226764001363,0.30430927,-9.64695865,1.027962,0.379587,0.14056,0.02766,18.213064,183182689447182336,1,-1.96683E-4
587727226764001384,0.35096979,-9.56384003,0.229897,0.039557,0.227201,0.079691,19.187874,183182689442988032,3,1.63264
587727226228048000,2.3891839,-10.11418835,1.909399,0.977587,0.392767,0.340626,18.42662,183464154458226688,2,0.106521
587727226228048079,2.49509036,-10.15794023,1.331427,0.621584,0.336506,0.269907,16.906309,183464154382729216,2,0.063076
587727226763935847,0.08207054,-9.69514633,1.254625,0.515615,0.26544,0.187391,17.591251,183182689409433600,2,0.05506
587727226764001344,0.26810403,-9.6792475,1.767918,0.849512,0.398306,0.336475,18.250914,183182689493319680,2,0.077038
587727226764001335,0.25080273,-9.60344681,1.821571,1.308516,0.473425,0.327948,18.052755,183182689422016512,2,0.200848
587727226764066969,0.47291085,-9.70805432,1.529682,0.909998,0.440748,0.292402,18.462063,183182689476542464,2,0.174731
587727226764066999,0.51286322,-9.61427366,1.597763,0.874266,0.469934,0.287842,18.144154,183182689669480448,2,0.174244
587727226764197953,0.78470077,-9.69641141,0.424301,0.015467,-0.088884,-0.150101,18.751085,183182689648508928,1,1.37248E-4
587727226764263554,0.96730124,-9.75138001,1.496235,1.294903,0.476227,0.347446,18.839447,183464155196424192,2,0.203161
587727226764132436,0.58137763,-9.75711756,1.121685,0.889349,0.455177,0.257811,18.14777,183182689661091840,2,0.189832
587727226764066944,0.45312822,-9.57627624,1.242193,1.925337,0.497709,0.344067,19.343704,183182689459765248,2,0.197967
587727226764263523,0.92174699,-9.68363421,0.172855,0.032333,0.179087,0.069458,19.845163,183464155225784320,3,1.73893
587727226764067012,0.52707263,-9.71236698,1.345211,0.763622,0.427681,0.26228,17.878124,183182689686257664,2,0.135016
587727226764329181,1.11949612,-9.68965006,1.341885,1.002048,0.493568,0.363075,18.693962,183464155347419136,2,0.235708
587727226764460134,1.34112433,-9.62048634,1.66666,1.329622,0.515982,0.394159,18.267584,183464155334836224,2,0.210775
587727226764525570,1.44336537,-9.66522438,0.421677,-0.011879,-0.103348,-0.24169,18.798222,183464155360002048,1,7.05257E-6
587727226764525676,1.54695091,-9.63165911,1.780123,0.959683,0.454122,0.359391,16.371653,183464155502608384,2,0.089157
587727226764394544,1.25645817,-9.59833564,1.11862,0.274216,0.08964,0.018654,17.455736,183464155364196352,1,-4.04627E-4
587727226764132426,0.54512379,-9.71568653,1.882723,1.024277,0.498657,0.479395,18.418505,183182689623343104,2,0.10739
587727226764394523,1.21019769,-9.76258812,1.007904,0.393511,0.157913,0.059446,18.102995,183182689845641216,1,-3.95247E-5
587727226764328983,1.03352659,-9.56062347,1.957357,0.427422,0.290846,-0.408934,16.51162,183464155175452672,2,0.029757
587727226764329040,0.98630521,-9.68626214,1.758053,1.28421,0.463516,0.356236,18.419184,183464155188035584,2,0.203661
587727226764329107,1.09502423,-9.66546074,1.492849,0.788631,0.460442,0.389486,17.891079,183182689841446912,2,0.055557
587727226764329114,1.11215649,-9.71238973,1.233397,0.853489,0.404993,0.246891,18.057899,183464155385167872,2,0.190045
587727226764460199,1.4093416,-9.68933728,1.781063,1.295202,0.487417,0.365265,18.469723,183464155389362176,2,0.192291
587727226764066934,0.45654654,-9.69383874,1.832836,0.944276,0.39939,0.334496,16.33802,183182689484931072,2,0.103888
587727226764460283,1.43375773,-9.66867386,1.315868,0.629972,0.338428,0.31069,18.209429,183182689984053248,2,0.1116
587727226764394571,1.16643873,-9.66603454,1.042213,0.37553,0.244158,0.085712,17.552246,183182689854029824,2,0.067731
587727226764394627,1.28560339,-9.7190965,1.518522,0.929945,0.399986,0.336592,18.455275,183182689782726656,2,0.191707
587727226764460278,1.42091227,-9.64347193,1.200373,0.547564,0.311497,0.214024,18.231865,183464155351613440,2,0.111621
587727226764591206,1.67171234,-9.73926769,1.777561,0.962597,0.427591,0.397263,18.303095,183182689950498816,2,0.124265
587727226764591213,1.6867659,-9.7606726,1.595942,1.16568,0.441256,0.444551,18.552032,183464155712323584,2,0.113168
587727226764591217,1.70248564,-9.69324683,1.92145,1.089342,0.460266,0.436293,18.665117,183182689954693120,2,0.111958
587727226764591218,1.70308134,-9.67693064,0.030331,0.229628,0.399641,0.022205,19.508162,183464155691352064,3,1.83569
587727226764591221,1.70987566,-9.62183516,1.895658,0.92135,0.374784,0.352154,18.448996,183464155695546368,2,0.10513
587727226764460165,1.34611647,-9.692572,1.693153,1.249262,0.507059,0.359465,18.938705,183464155376779264,2,0.191347
587727226764591230,1.71377473,-9.76148918,1.96105,0.939976,0.382118,0.428503,18.519833,183182689958887424,2,0.112253
587727226764591235,1.71940649,-9.75543158,1.800606,0.971437,0.445712,0.383272,17.182386,183464155666186240,2,0.112285
587727226764591249,1.72389559,-9.66329838,2.025713,0.955256,0.396189,0.308064,18.380251,183464155687157760,2,0.112018
587727226764591255,1.73856655,-9.74322108,1.515076,0.813587,0.452509,0.316202,18.547424,183464155733295104,2,0.112638
